
mysql> select * from phrase_attempts;
+------+-----------+---------------------+------------------+
| id   | phrase_id | created_on          | correct          |
| 1359 |        91 | 2025-05-01 12:21:19 | 0x01             |
| 1360 |       375 | 2025-05-01 12:21:21 | 0x01             |
| 1361 |       491 | 2025-05-01 12:21:23 | 0x00             |
| 1362 |       344 | 2025-05-01 12:21:28 | 0x01             |
| 1363 |        11 | 2025-05-01 12:21:32 | 0x01             |
| 1364 |        11 | 2025-05-01 13:41:47 | 0x01             |
| 1365 |         7 | 2025-05-01 13:41:58 | 0x01             |
| 1366 |       228 | 2025-05-01 13:42:01 | 0x01             |
| 1367 |       507 | 2025-05-01 13:42:04 | 0x00             |
| 1368 |       158 | 2025-05-01 14:04:57 | 0x01             |
| 1369 |       206 | 2025-05-01 14:44:53 | 0x01             |
| 1370 |       108 | 2025-05-02 17:30:06 | 0x00             |
| 1371 |       510 | 2025-05-02 17:30:10 | 0x00             |
| 1372 |       480 | 2025-05-02 17:30:22 | 0x00             |
| 1373 |       122 | 2025-05-02 17:30:25 | 0x00             |
| 1374 |        69 | 2025-05-02 17:30:29 | 0x01             |
| 1375 |         8 | 2025-05-02 17:30:31 | 0x01             |
| 1376 |       414 | 2025-05-02 17:30:34 | 0x01             |
| 1377 |        11 | 2025-05-02 17:30:39 | 0x01             |
| 1378 |       122 | 2025-05-02 17:30:45 | 0x01             |
| 1379 |       507 | 2025-05-02 17:30:49 | 0x00             |
| 1380 |        69 | 2025-05-02 17:30:51 | 0x01             |
| 1381 |       274 | 2025-05-02 17:30:53 | 0x01             |
| 1382 |       507 | 2025-05-02 17:30:57 | 0x01             |
| 1383 |        38 | 2025-05-02 17:31:00 | 0x01             |
| 1384 |       414 | 2025-05-02 17:31:04 | 0x01             |
| 1385 |       491 | 2025-05-09 16:04:37 | 0x00             |
| 1386 |       507 | 2025-05-09 16:04:41 | 0x00             |
| 1387 |       228 | 2025-05-09 16:04:45 | 0x01             |
| 1388 |       122 | 2025-05-09 16:04:48 | 0x00             |
| 1389 |       206 | 2025-05-09 16:04:52 | 0x01             |
| 1390 |        17 | 2025-05-09 16:04:55 | 0x01             |
| 1391 |       322 | 2025-05-09 17:24:14 | 0x00             |
| 1392 |       206 | 2025-05-09 17:24:17 | 0x01             |
| 1393 |       480 | 2025-05-09 17:24:24 | 0x01             |
| 1394 |       339 | 2025-05-09 17:38:24 | 0x01             |
| 1395 |       117 | 2025-05-09 17:38:30 | 0x01             |
| 1396 |       491 | 2025-05-09 17:38:32 | 0x00             |
| 1397 |        65 | 2025-05-09 17:38:45 | 0x00             |
| 1398 |       284 | 2025-05-09 17:38:48 | 0x01             |
| 1399 |        91 | 2025-05-09 17:38:51 | 0x01             |
| 1400 |       507 | 2025-05-09 17:38:57 | 0x01             |
| 1401 |       117 | 2025-05-09 17:39:10 | 0x01             |
| 1402 |       437 | 2025-05-09 17:39:16 | 0x01             |
| 1403 |       158 | 2025-05-09 17:39:20 | 0x01             |
| 1404 |       414 | 2025-05-09 17:39:23 | 0x01             |
| 1405 |       206 | 2025-05-09 17:39:25 | 0x01             |
| 1406 |        69 | 2025-05-09 17:39:29 | 0x01             |
| 1407 |        65 | 2025-05-09 17:39:37 | 0x01             |
| 1408 |        12 | 2025-05-09 17:39:41 | 0x01             |
| 1409 |       402 | 2025-05-09 17:41:57 | 0x01             |
| 1410 |       228 | 2025-05-09 20:19:28 | 0x01             |
| 1411 |       122 | 2025-05-10 07:45:43 | 0x01             |
| 1412 |       322 | 2025-05-10 08:53:13 | 0x00             |
| 1413 |       297 | 2025-05-10 08:53:19 | 0x00             |
| 1414 |       375 | 2025-05-10 08:53:25 | 0x01             |
| 1415 |       480 | 2025-05-10 09:51:03 | 0x01             |
| 1416 |       322 | 2025-05-10 09:51:17 | 0x01             |
| 1417 |       284 | 2025-05-10 09:51:20 | 0x01             |
| 1418 |       310 | 2025-05-10 10:07:30 | 0x01             |
| 1419 |       491 | 2025-05-10 10:07:31 | 0x00             |
| 1420 |       206 | 2025-05-10 11:02:51 | 0x01             |
| 1421 |        65 | 2025-05-10 11:03:00 | 0x01             |
| 1422 |         8 | 2025-05-10 11:03:05 | 0x01             |
| 1423 |       402 | 2025-05-10 18:55:37 | 0x01             |
| 1424 |       122 | 2025-05-11 07:52:40 | 0x01             |
| 1425 |       297 | 2025-05-11 07:52:47 | 0x00             |
| 1426 |         4 | 2025-05-11 07:52:52 | 0x01             |
| 1427 |       206 | 2025-05-11 07:52:58 | 0x01             |
| 1428 |       284 | 2025-05-11 07:53:00 | 0x01             |
| 1429 |       437 | 2025-05-11 09:22:57 | 0x01             |
| 1430 |       402 | 2025-05-11 20:05:14 | 0x01             |
| 1431 |       507 | 2025-05-13 08:06:27 | 0x00             |
| 1432 |       158 | 2025-05-13 08:06:29 | 0x01             |
| 1433 |       512 | 2025-05-13 08:06:29 | 0x01             |
| 1434 |        69 | 2025-05-13 08:06:32 | 0x01             |
| 1435 |       116 | 2025-05-13 08:06:37 | 0x00             |
| 1436 |       158 | 2025-05-14 08:52:15 | 0x01             |
| 1437 |       480 | 2025-05-14 08:52:17 | 0x00             |
| 1438 |       122 | 2025-05-14 08:52:18 | 0x01             |
| 1439 |        17 | 2025-05-14 08:52:20 | 0x01             |
| 1440 |       122 | 2025-05-14 08:52:23 | 0x01             |
| 1441 |         8 | 2025-05-14 08:52:25 | 0x01             |
| 1442 |       149 | 2025-05-14 08:52:27 | 0x01             |
| 1443 |       156 | 2025-05-14 08:52:30 | 0x00             |
| 1444 |       491 | 2025-05-14 08:52:32 | 0x00             |
| 1445 |       158 | 2025-05-14 08:52:34 | 0x01             |
| 1446 |       507 | 2025-05-14 09:02:19 | 0x01             |
| 1447 |       322 | 2025-05-14 09:02:22 | 0x01             |
| 1448 |       158 | 2025-05-14 09:02:24 | 0x01             |
| 1449 |       145 | 2025-05-14 09:02:29 | 0x01             |
| 1450 |       322 | 2025-05-15 07:48:50 | 0x01             |
| 1451 |       158 | 2025-05-15 07:48:51 | 0x01             |
| 1452 |       507 | 2025-05-15 07:48:52 | 0x01             |
| 1453 |       156 | 2025-05-15 07:48:57 | 0x01             |
| 1454 |       116 | 2025-05-15 07:48:59 | 0x01             |
| 1455 |       510 | 2025-05-15 08:14:22 | 0x01             |
| 1456 |        65 | 2025-05-15 08:14:28 | 0x01             |
| 1457 |       322 | 2025-05-15 19:45:25 | 0x01             |
| 1458 |       156 | 2025-05-16 07:58:07 | 0x00             |
| 1459 |       206 | 2025-05-16 07:58:09 | 0x01             |
| 1460 |       228 | 2025-05-16 07:58:11 | 0x01             |
| 1461 |       210 | 2025-05-16 07:58:16 | 0x01             |
| 1462 |        69 | 2025-05-16 07:58:18 | 0x01             |
| 1463 |       108 | 2025-05-16 07:58:23 | 0x01             |
| 1464 |        69 | 2025-05-16 09:40:17 | 0x01             |
| 1465 |       393 | 2025-05-16 10:31:00 | 0x01             |
| 1466 |        91 | 2025-05-16 10:31:02 | 0x01             |
| 1467 |         8 | 2025-05-16 10:31:03 | 0x01             |
| 1468 |       507 | 2025-05-16 10:31:06 | 0x01             |
| 1469 |       510 | 2025-05-16 10:31:08 | 0x01             |
| 1470 |       108 | 2025-05-16 17:00:59 | 0x01             |
| 1471 |       491 | 2025-05-16 17:01:00 | 0x00             |
| 1472 |       156 | 2025-05-17 12:02:19 | 0x01             |
| 1473 |       344 | 2025-05-17 12:02:21 | 0x01             |
| 1474 |        17 | 2025-05-17 12:02:26 | 0x01             |
| 1475 |       507 | 2025-05-17 17:52:51 | 0x01             |
| 1476 |       322 | 2025-05-17 17:52:52 | 0x01             |
| 1477 |         3 | 2025-05-17 17:53:01 | 0x01             |
| 1478 |       206 | 2025-05-17 17:53:22 | 0x01             |
| 1479 |        91 | 2025-05-17 17:53:27 | 0x01             |
| 1480 |       510 | 2025-05-17 17:53:33 | 0x01             |
| 1481 |       108 | 2025-05-18 09:59:27 | 0x01             |
| 1482 |        91 | 2025-05-18 09:59:28 | 0x01             |
| 1483 |        69 | 2025-05-18 09:59:30 | 0x01             |
| 1484 |       264 | 2025-05-18 09:59:34 | 0x01             |
| 1485 |       491 | 2025-05-18 09:59:36 | 0x00             |
| 1486 |       122 | 2025-05-18 09:59:39 | 0x00             |
| 1487 |       402 | 2025-06-12 13:38:02 | 0x01             |
| 1488 |       401 | 2025-07-10 06:13:57 | 0x01             |
| 1489 |       122 | 2025-07-10 06:14:00 | 0x01             |
| 1490 |       449 | 2025-07-10 06:14:05 | 0x00             |
| 1491 |       206 | 2025-07-10 06:14:18 | 0x01             |
| 1492 |        65 | 2025-07-10 06:14:26 | 0x00             |
| 1493 |       156 | 2025-07-10 06:14:31 | 0x00             |
| 1494 |       517 | 2025-07-10 07:10:45 | 0x01             |
| 1495 |       491 | 2025-07-10 07:10:47 | 0x00             |
| 1496 |       158 | 2025-07-10 08:39:56 | 0x01             |
| 1497 |       322 | 2025-07-10 08:45:45 | 0x00             |
| 1498 |       480 | 2025-07-10 09:20:44 | 0x00             |
| 1499 |        16 | 2025-07-10 09:20:47 | 0x01             |
| 1500 |        91 | 2025-07-10 09:20:51 | 0x01             |
| 1501 |         8 | 2025-07-10 09:20:53 | 0x01             |
| 1502 |         6 | 2025-07-10 09:20:55 | 0x01             |
| 1503 |       344 | 2025-07-10 09:21:00 | 0x01             |
| 1504 |       108 | 2025-07-10 09:21:04 | 0x00             |
| 1505 |       480 | 2025-07-10 09:21:13 | 0x00             |
| 1506 |       510 | 2025-07-10 09:28:23 | 0x01             |
| 1507 |       108 | 2025-07-10 09:28:26 | 0x01             |
| 1508 |       107 | 2025-07-10 09:28:32 | 0x00             |
| 1509 |       517 | 2025-07-10 09:55:00 | 0x01             |
| 1510 |       449 | 2025-07-10 14:56:53 | 0x01             |
| 1511 |        23 | 2025-07-10 14:59:15 | 0x01             |
| 1512 |       116 | 2025-07-10 15:00:14 | 0x01             |
| 1513 |       344 | 2025-07-10 15:00:26 | 0x01             |
| 1514 |       517 | 2025-07-10 15:00:33 | 0x00             |
| 1515 |       107 | 2025-07-10 17:01:18 | 0x00             |
| 1516 |       491 | 2025-07-11 05:30:47 | 0x00             |
| 1517 |       480 | 2025-07-11 05:30:59 | 0x00             |
| 1518 |         7 | 2025-07-11 05:31:03 | 0x01             |
| 1519 |       517 | 2025-07-11 05:31:06 | 0x01             |
| 1520 |       122 | 2025-07-11 05:31:08 | 0x01             |
| 1521 |       507 | 2025-07-11 05:31:11 | 0x00             |
| 1522 |       494 | 2025-07-11 05:31:14 | 0x01             |
| 1523 |       228 | 2025-07-11 06:13:59 | 0x01             |
| 1524 |       122 | 2025-07-11 06:14:01 | 0x01             |
| 1525 |       156 | 2025-07-11 06:14:04 | 0x01             |
| 1526 |       507 | 2025-07-11 06:14:06 | 0x01             |
| 1527 |        91 | 2025-07-11 06:14:09 | 0x01             |
| 1528 |       430 | 2025-07-11 06:14:14 | 0x01             |
| 1529 |        80 | 2025-07-11 19:02:41 | 0x01             |
| 1530 |       480 | 2025-07-11 19:02:48 | 0x00             |
| 1531 |        65 | 2025-07-11 19:02:55 | 0x00             |
| 1532 |       517 | 2025-07-11 19:02:58 | 0x01             |
| 1533 |       322 | 2025-07-11 19:03:06 | 0x00             |
| 1534 |       287 | 2025-07-11 19:03:13 | 0x01             |
| 1535 |       156 | 2025-07-11 19:16:29 | 0x01             |
| 1536 |       344 | 2025-07-12 16:09:15 | 0x01             |
| 1537 |       500 | 2025-07-12 16:09:18 | 0x01             |
| 1538 |       297 | 2025-07-12 18:18:59 | 0x00             |
| 1539 |        65 | 2025-07-13 16:29:05 | 0x01             |
| 1540 |       228 | 2025-07-14 15:08:01 | 0x01             |
| 1541 |       122 | 2025-07-14 15:08:01 | 0x01             |
| 1542 |       344 | 2025-07-14 15:08:08 | 0x01             |
| 1543 |       517 | 2025-07-14 15:08:10 | 0x01             |
| 1544 |       197 | 2025-07-14 15:08:14 | 0x01             |
| 1545 |       377 | 2025-07-14 15:08:24 | 0x01             |
| 1546 |       107 | 2025-07-14 15:08:31 | 0x01             |
| 1547 |       156 | 2025-07-14 15:08:34 | 0x01             |
| 1548 |        65 | 2025-07-14 15:08:39 | 0x01             |
| 1549 |       402 | 2025-07-14 15:08:44 | 0x00             |
| 1550 |       122 | 2025-07-14 15:08:46 | 0x01             |
| 1551 |        65 | 2025-07-14 15:08:51 | 0x01             |
| 1552 |        27 | 2025-07-14 15:08:54 | 0x01             |
| 1553 |       507 | 2025-07-14 15:08:57 | 0x01             |
| 1554 |       228 | 2025-07-14 15:08:59 | 0x01             |
| 1555 |       510 | 2025-07-14 15:09:02 | 0x01             |
| 1556 |       108 | 2025-07-14 15:09:05 | 0x00             |
| 1557 |        65 | 2025-07-14 15:14:28 | 0x01             |
| 1558 |        14 | 2025-07-14 15:14:30 | 0x01             |
| 1559 |       449 | 2025-07-14 15:55:22 | 0x01             |
| 1560 |       116 | 2025-07-14 15:55:26 | 0x00             |
| 1561 |       344 | 2025-07-14 15:55:36 | 0x00             |
| 1562 |       494 | 2025-07-14 15:55:39 | 0x01             |
| 1563 |       480 | 2025-07-14 15:55:47 | 0x01             |
| 1564 |       108 | 2025-07-14 15:55:55 | 0x01             |
| 1565 |       228 | 2025-07-14 15:55:57 | 0x01             |
| 1566 |       123 | 2025-07-14 15:55:59 | 0x01             |
| 1567 |       297 | 2025-07-14 15:56:05 | 0x00             |
| 1568 |       344 | 2025-07-14 15:56:13 | 0x01             |
| 1569 |         8 | 2025-07-14 15:56:16 | 0x01             |
| 1570 |       494 | 2025-07-14 15:56:18 | 0x01             |
| 1571 |       515 | 2025-07-14 15:56:21 | 0x00             |
| 1572 |       500 | 2025-07-14 16:50:20 | 0x00             |
| 1573 |       510 | 2025-07-14 18:00:52 | 0x01             |
| 1574 |       507 | 2025-07-14 18:00:54 | 0x01             |
| 1575 |       510 | 2025-07-14 18:00:58 | 0x01             |
| 1576 |       228 | 2025-07-14 18:01:00 | 0x01             |
| 1577 |        69 | 2025-07-14 18:01:02 | 0x01             |
| 1578 |       297 | 2025-07-14 18:01:10 | 0x00             |
| 1579 |         8 | 2025-07-14 18:01:11 | 0x01             |
| 1580 |       116 | 2025-07-14 18:01:16 | 0x00             |
| 1581 |       116 | 2025-07-14 18:01:20 | 0x01             |
| 1582 |       197 | 2025-07-14 18:01:23 | 0x01             |
| 1583 |       402 | 2025-07-14 18:01:26 | 0x01             |
| 1584 |       500 | 2025-07-14 18:01:30 | 0x01             |
| 1585 |       122 | 2025-07-14 18:01:32 | 0x01             |
| 1586 |       297 | 2025-07-14 18:01:40 | 0x00             |
| 1587 |       108 | 2025-07-14 18:07:18 | 0x01             |
| 1588 |       491 | 2025-07-16 17:58:35 | 0x00             |
| 1589 |       297 | 2025-07-16 18:00:29 | 0x01             |
| 1590 |       510 | 2025-07-16 19:33:11 | 0x01             |
| 1591 |       264 | 2025-07-18 07:11:58 | 0x01             |
| 1592 |       322 | 2025-07-18 07:14:56 | 0x00             |
| 1593 |       507 | 2025-07-18 07:14:59 | 0x01             |
| 1594 |         8 | 2025-07-18 07:15:00 | 0x01             |
| 1595 |        65 | 2025-07-18 07:15:04 | 0x01             |
| 1596 |       515 | 2025-07-18 07:15:06 | 0x00             |
| 1597 |       401 | 2025-07-18 07:15:10 | 0x01             |
| 1598 |       510 | 2025-07-18 07:15:13 | 0x01             |
| 1599 |       515 | 2025-07-18 08:11:58 | 0x01             |
| 1600 |       517 | 2025-07-18 08:11:59 | 0x01             |
| 1601 |       344 | 2025-07-18 08:12:03 | 0x01             |
| 1602 |       322 | 2025-07-18 08:12:07 | 0x00             |
| 1603 |         8 | 2025-07-18 08:12:08 | 0x01             |
| 1604 |       156 | 2025-07-18 16:55:11 | 0x01             |
| 1605 |       116 | 2025-07-18 16:55:16 | 0x00             |
| 1606 |       122 | 2025-07-18 16:55:18 | 0x01             |
| 1607 |       517 | 2025-07-18 16:55:20 | 0x01             |
| 1608 |       449 | 2025-07-18 16:55:27 | 0x01             |
| 1609 |       430 | 2025-07-18 16:55:34 | 0x01             |
| 1610 |        65 | 2025-07-18 16:55:39 | 0x01             |
| 1611 |       494 | 2025-07-18 16:55:42 | 0x01             |
| 1612 |       108 | 2025-07-18 16:55:47 | 0x01             |
| 1613 |       297 | 2025-07-18 16:55:55 | 0x00             |
| 1614 |       122 | 2025-07-18 16:55:57 | 0x01             |
| 1615 |       210 | 2025-07-18 16:56:01 | 0x01             |
| 1616 |       297 | 2025-07-18 16:56:06 | 0x01             |
| 1617 |       116 | 2025-07-18 16:56:10 | 0x01             |
| 1618 |       517 | 2025-07-18 16:56:12 | 0x01             |
| 1619 |       491 | 2025-07-18 16:56:13 | 0x00             |
| 1620 |        38 | 2025-07-18 16:56:19 | 0x00             |
| 1621 |       517 | 2025-07-18 18:33:41 | 0x01             |
| 1622 |        65 | 2025-07-18 18:33:44 | 0x01             |
| 1623 |       469 | 2025-07-18 18:33:53 | 0x01             |
| 1624 |       122 | 2025-07-18 18:33:55 | 0x01             |
| 1625 |       494 | 2025-07-18 18:33:59 | 0x01             |
| 1626 |       116 | 2025-07-18 18:34:03 | 0x01             |
| 1627 |       517 | 2025-07-18 18:34:05 | 0x01             |
| 1628 |       297 | 2025-07-18 18:34:09 | 0x01             |
| 1629 |       231 | 2025-07-18 18:34:12 | 0x01             |
| 1630 |       491 | 2025-07-18 18:34:13 | 0x00             |
| 1631 |       515 | 2025-07-18 18:34:16 | 0x01             |
| 1632 |       344 | 2025-07-18 18:34:21 | 0x01             |
| 1633 |       507 | 2025-07-18 18:34:29 | 0x01             |
| 1634 |       491 | 2025-07-18 18:34:41 | 0x00             |
| 1635 |        65 | 2025-07-18 18:34:45 | 0x01             |
| 1636 |        38 | 2025-07-18 18:34:51 | 0x00             |
| 1637 |       108 | 2025-07-18 18:34:52 | 0x01             |
| 1638 |       515 | 2025-07-18 18:34:55 | 0x01             |
| 1639 |       339 | 2025-07-20 18:17:23 | 0x01             |
| 1640 |       297 | 2025-07-20 18:17:38 | 0x01             |
| 1641 |       449 | 2025-07-20 18:17:44 | 0x01             |
| 1642 |       512 | 2025-07-20 18:17:47 | 0x01             |
| 1643 |       507 | 2025-07-20 18:17:49 | 0x01             |
| 1644 |       480 | 2025-07-20 18:17:59 | 0x00             |
| 1645 |       500 | 2025-07-20 18:18:02 | 0x00             |
| 1646 |       156 | 2025-07-20 18:18:06 | 0x00             |
| 1647 |       517 | 2025-07-20 18:18:08 | 0x01             |
| 1648 |        18 | 2025-07-20 18:18:11 | 0x01             |
| 1649 |       494 | 2025-07-20 18:18:12 | 0x01             |
| 1650 |       277 | 2025-07-20 18:18:17 | 0x01             |
| 1651 |        65 | 2025-07-20 18:18:20 | 0x01             |
| 1652 |       402 | 2025-07-20 18:18:29 | 0x01             |
| 1653 |       107 | 2025-07-20 18:18:34 | 0x01             |
| 1654 |       491 | 2025-07-20 18:18:55 | 0x00             |
| 1655 |        38 | 2025-07-20 18:19:02 | 0x00             |
| 1656 |       494 | 2025-07-20 18:19:04 | 0x01             |
| 1657 |       208 | 2025-07-20 18:19:07 | 0x01             |
| 1658 |       494 | 2025-07-20 18:19:09 | 0x01             |
| 1659 |       510 | 2025-07-20 18:19:11 | 0x01             |
| 1660 |       297 | 2025-07-20 18:19:14 | 0x01             |
| 1661 |       107 | 2025-07-20 18:19:17 | 0x01             |
| 1662 |       344 | 2025-07-20 18:19:22 | 0x01             |
| 1663 |       480 | 2025-07-20 18:19:29 | 0x01             |
| 1664 |       312 | 2025-07-20 18:19:37 | 0x01             |
| 1665 |       108 | 2025-07-20 18:19:43 | 0x00             |
| 1666 |       515 | 2025-07-20 18:19:44 | 0x01             |
| 1667 |       322 | 2025-07-20 18:19:48 | 0x00             |
| 1668 |        88 | 2025-07-20 18:19:54 | 0x01             |
| 1669 |        21 | 2025-07-20 18:19:57 | 0x01             |
| 1670 |       414 | 2025-07-20 18:20:04 | 0x01             |
| 1671 |       156 | 2025-07-20 18:20:07 | 0x01             |
| 1672 |       402 | 2025-07-20 18:20:13 | 0x01             |
| 1673 |       344 | 2025-07-20 18:34:59 | 0x01             |
| 1674 |       515 | 2025-07-20 18:35:01 | 0x01             |
| 1675 |       275 | 2025-07-20 18:35:11 | 0x01             |
| 1676 |         6 | 2025-07-20 18:35:15 | 0x01             |
| 1677 |       500 | 2025-07-20 18:35:18 | 0x00             |
| 1678 |       491 | 2025-07-20 18:35:30 | 0x00             |
| 1679 |       322 | 2025-07-20 18:35:40 | 0x01             |
| 1680 |       277 | 2025-07-20 18:35:44 | 0x01             |
| 1681 |       297 | 2025-07-20 18:35:48 | 0x01             |
| 1682 |       449 | 2025-07-20 18:50:08 | 0x01             |
| 1683 |       277 | 2025-07-21 09:10:27 | 0x01             |
| 1684 |       158 | 2025-07-21 09:11:49 | 0x01             |
| 1685 |        38 | 2025-07-21 09:11:59 | 0x01             |
| 1686 |       500 | 2025-07-21 09:28:01 | 0x00             |
| 1687 |       108 | 2025-07-21 09:28:05 | 0x01             |
| 1688 |       297 | 2025-07-21 19:40:37 | 0x01             |
| 1689 |       322 | 2025-07-22 08:42:46 | 0x01             |
| 1690 |       116 | 2025-07-22 15:08:59 | 0x00             |
| 1691 |        10 | 2025-07-22 15:09:03 | 0x01             |
| 1692 |       507 | 2025-07-22 15:09:04 | 0x01             |
| 1693 |       402 | 2025-07-22 15:09:08 | 0x01             |
| 1694 |       107 | 2025-07-22 16:13:33 | 0x00             |
| 1695 |       277 | 2025-07-23 05:53:26 | 0x01             |
| 1696 |       402 | 2025-07-23 05:53:27 | 0x01             |
| 1697 |       107 | 2025-07-23 05:53:31 | 0x01             |
| 1698 |       322 | 2025-07-23 05:53:42 | 0x01             |
| 1699 |        38 | 2025-07-23 05:53:45 | 0x01             |
| 1700 |        52 | 2025-07-23 05:53:48 | 0x01             |
| 1701 |       344 | 2025-07-23 08:00:40 | 0x01             |
| 1702 |         2 | 2025-07-23 08:00:44 | 0x01             |
| 1703 |       107 | 2025-07-23 08:00:48 | 0x00             |
| 1704 |       494 | 2025-07-23 08:00:50 | 0x01             |
| 1705 |       275 | 2025-07-23 08:00:55 | 0x01             |
| 1706 |       507 | 2025-07-23 08:00:58 | 0x01             |
| 1707 |       108 | 2025-07-23 08:01:03 | 0x00             |
| 1708 |       491 | 2025-07-23 08:01:16 | 0x00             |
| 1709 |       402 | 2025-07-23 08:01:22 | 0x01             |
| 1710 |       515 | 2025-07-23 08:01:25 | 0x01             |
| 1711 |       500 | 2025-07-23 08:01:27 | 0x01             |
| 1712 |        16 | 2025-07-23 08:01:30 | 0x01             |
| 1713 |       312 | 2025-07-23 08:01:36 | 0x01             |
| 1714 |       322 | 2025-07-23 11:11:09 | 0x01             |
| 1715 |       339 | 2025-07-23 14:43:35 | 0x01             |
| 1716 |       116 | 2025-07-23 14:43:38 | 0x01             |
| 1717 |        88 | 2025-07-23 19:07:00 | 0x01             |
| 1718 |       507 | 2025-07-23 19:07:02 | 0x01             |
| 1719 |       156 | 2025-07-23 19:07:07 | 0x01             |
| 1720 |        38 | 2025-07-23 19:07:13 | 0x01             |
| 1721 |       275 | 2025-07-23 19:07:19 | 0x01             |
| 1722 |       108 | 2025-07-23 19:07:21 | 0x01             |
| 1723 |       515 | 2025-07-23 19:07:23 | 0x01             |
| 1724 |       213 | 2025-07-23 19:07:25 | 0x01             |
| 1725 |       275 | 2025-07-24 05:46:17 | 0x01             |
| 1726 |       322 | 2025-07-24 10:46:54 | 0x01             |
| 1727 |       206 | 2025-07-25 16:38:27 | 0x01             |
| 1728 |       402 | 2025-07-25 16:38:30 | 0x01             |
| 1729 |        38 | 2025-07-25 16:38:34 | 0x00             |
| 1730 |        88 | 2025-07-25 16:38:36 | 0x01             |
| 1731 |       515 | 2025-07-25 16:38:38 | 0x01             |
| 1732 |       297 | 2025-07-25 16:38:42 | 0x01             |
| 1733 |         5 | 2025-07-25 16:38:45 | 0x01             |
| 1734 |       312 | 2025-07-25 16:38:49 | 0x01             |
| 1735 |       312 | 2025-07-25 16:38:54 | 0x01             |
| 1736 |        21 | 2025-07-25 16:38:56 | 0x01             |
| 1737 |        71 | 2025-07-25 16:59:21 | 0x01             |
| 1738 |       491 | 2025-07-26 11:43:26 | 0x00             |
| 1739 |       494 | 2025-07-27 10:17:36 | 0x01             |
| 1740 |       402 | 2025-07-27 16:54:51 | 0x01             |
| 1741 |       344 | 2025-07-27 16:54:53 | 0x01             |
| 1742 |         7 | 2025-07-27 16:54:55 | 0x01             |
| 1743 |       449 | 2025-07-27 16:54:59 | 0x01             |
| 1744 |       107 | 2025-07-27 16:55:05 | 0x01             |
| 1745 |       480 | 2025-07-27 16:55:19 | 0x01             |
| 1746 |       107 | 2025-07-27 16:55:23 | 0x01             |
| 1747 |       517 | 2025-07-27 16:55:24 | 0x01             |
| 1748 |       515 | 2025-07-27 16:55:27 | 0x01             |
| 1749 |       277 | 2025-07-28 08:47:37 | 0x01             |
| 1750 |       480 | 2025-07-28 08:47:43 | 0x01             |
| 1751 |       275 | 2025-07-28 08:47:48 | 0x01             |
| 1752 |       210 | 2025-07-28 08:47:53 | 0x01             |
| 1753 |        38 | 2025-07-28 08:47:57 | 0x01             |
| 1754 |       116 | 2025-07-28 08:48:04 | 0x00             |
| 1755 |       275 | 2025-07-28 08:48:12 | 0x01             |
| 1756 |       137 | 2025-07-28 08:48:14 | 0x01             |
| 1757 |        88 | 2025-07-28 08:48:16 | 0x01             |
| 1758 |       322 | 2025-07-28 10:01:07 | 0x01             |
| 1759 |       156 | 2025-07-28 10:01:16 | 0x01             |
| 1760 |         7 | 2025-07-28 10:01:21 | 0x01             |
| 1761 |       344 | 2025-07-28 10:01:24 | 0x01             |
| 1762 |       116 | 2025-07-28 10:01:28 | 0x01             |
| 1763 |        88 | 2025-07-28 10:01:29 | 0x01             |
| 1764 |       402 | 2025-07-28 10:01:33 | 0x01             |
| 1765 |       108 | 2025-07-28 10:01:39 | 0x00             |
| 1766 |         1 | 2025-07-28 10:01:41 | 0x01             |
| 1767 |       297 | 2025-07-28 10:01:45 | 0x01             |
| 1768 |       156 | 2025-07-28 10:01:47 | 0x01             |
| 1769 |       449 | 2025-07-28 10:01:52 | 0x01             |
| 1770 |       344 | 2025-07-28 10:01:55 | 0x01             |
| 1771 |        54 | 2025-07-28 10:02:04 | 0x01             |
| 1772 |       231 | 2025-07-28 10:02:08 | 0x01             |
| 1773 |       449 | 2025-07-28 10:02:11 | 0x01             |
| 1774 |       500 | 2025-07-28 10:02:15 | 0x01             |
| 1775 |       500 | 2025-07-30 05:40:53 | 0x01             |
| 1776 |       480 | 2025-07-30 05:40:55 | 0x01             |
| 1777 |        54 | 2025-07-30 05:40:59 | 0x01             |
| 1778 |        41 | 2025-07-30 05:41:02 | 0x01             |
| 1779 |       449 | 2025-07-30 05:41:07 | 0x01             |
| 1780 |       322 | 2025-07-30 05:41:11 | 0x01             |
| 1781 |       480 | 2025-07-30 05:41:39 | 0x01             |
| 1782 |       155 | 2025-07-30 11:01:04 | 0x01             |
| 1783 |       137 | 2025-07-30 13:48:04 | 0x01             |
| 1784 |        38 | 2025-07-30 13:48:07 | 0x01             |
| 1785 |       500 | 2025-07-30 16:41:53 | 0x01             |
| 1786 |        16 | 2025-07-30 16:41:54 | 0x01             |
| 1787 |       107 | 2025-07-30 16:41:59 | 0x01             |
| 1788 |       500 | 2025-07-30 16:42:01 | 0x01             |
| 1789 |       155 | 2025-07-30 16:42:03 | 0x01             |
| 1790 |        38 | 2025-07-30 16:42:07 | 0x01             |
| 1791 |       297 | 2025-07-30 16:42:11 | 0x01             |
| 1792 |       376 | 2025-07-30 16:42:17 | 0x01             |
| 1793 |        98 | 2025-07-30 16:42:27 | 0x00             |
